date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200824,WI,75619,1119622,180,1195241,321,5573,106,991,,,62310,A+,8/24/2020 00:00,2020-08-24T00:00:00Z,08/23 20:00,1089,5573,2020-08-24T00:00:00Z,,,,70854,1081,8,,1190476,,,,,,,,,,,55,414,4473,1195421,posNeg,4887,1195241,0,15,566128f9d0be8e1ebfc77eefdc3832657a00ee93,0,0,0,0,0,
20200824,WV,9312,389342,,398654,141,,47,,23,,7385,C,8/23/2020 23:59,2020-08-23T23:59:00Z,08/23 19:59,179,,2020-08-23T23:59:00Z,398479,,,9137,178,1,,,15521,,,,,,,,,,54,40,2421,398654,posNeg,2461,398654,1,0,1fb6b7d8b383472d08cfb145c24b75bc95aad3f9,0,0,0,0,0,
20200824,WY,3603,62419,,66022,20,211,,,,,2927,B,8/24/2020 16:39,2020-08-24T16:39:00Z,08/24 12:39,37,211,2020-08-24T16:39:00Z,95016,3040,91975,3068,,,,65487,,,,,,,,,,,56,24,1106,66022,posNeg,1130,66022,0,4,84b3efc17ab3b01fac25d16315f19ecc0f0a3e65,0,0,0,0,0,
20200823,AK,5558,321882,,327440,48,,,,7,,1745,A,8/23/2020 03:59,2020-08-23T03:59:00Z,08/22 23:59,32,,2020-08-23T03:59:00Z,327440,5170,321943,5558,32,,,,,,,,,,,,,,02,64,1089,327440,posNeg,1153,327440,1,0,d98ff9441ba256396ac0e98df160781148477d16,0,0,0,0,0,
20200823,AL,115060,806609,,916703,1093,13502,,1348,,734,44684,B,8/23/2020 11:00,2020-08-23T11:00:00Z,08/23 07:00,2013,13502,2020-08-23T11:00:00Z,916703,,,110094,1944,69,,,,,,,,,,,,,01,528,4859,921669,posNeg,5387,921669,2,0,9b3d70145f8828e81e8e74fdb72722716bb3e990,0,0,0,0,0,
20200823,AR,56574,609126,,670826,500,3920,,,110,502,50251,A,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,687,3920,2020-08-23T00:00:00Z,670826,,609126,56574,,,,,,,,,,,,,7090,1085,05,375,6187,665700,posNeg,12235,665700,13,12,a3caf18b7370c98286ad68e21a7627c824dfe83e,0,0,0,0,0,
20200823,AS,0,1514,,1514,,,,,,,,C,8/15/2020 00:00,2020-08-15T00:00:00Z,08/14 20:00,0,,2020-08-15T00:00:00Z,1514,,,0,,,,,,,,,,,,,,,60,0,0,1514,posNeg,0,1514,0,0,cab50c36423df76c89e980f16a7e67f16f338caf,0,0,0,0,0,
20200823,AZ,198103,952766,,1150869,969,21241,329,,191,,29147,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,4771,21241,2020-08-23T00:00:00Z,1149287,,,196521,4515,256,,,259529,,,,,,,,,,04,208,6527,1150869,posNeg,6735,1150869,15,-30,fc164074e09d81bcf56557cb5e6b3061ee9493fc,0,0,0,0,0,
20200823,CA,663669,9877362,,10541031,5665,,1582,,,,,B,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,12134,,2020-08-23T00:00:00Z,10541031,,,663669,,,,,,,,,,,,,,,06,6777,97902,10541031,posNeg,104679,10541031,146,0,94ac86846f39fa1d002749710742f7564bb4af5a,0,0,0,0,0,
20200823,CO,54883,594857,,930152,258,6831,,,,,5804,A,8/22/2020 01:59,2020-08-22T01:59:00Z,08/21 21:59,1815,6831,2020-08-22T01:59:00Z,,,,51258,,,930152,663781,153148,10575,142573,,,,,,,,08,297,0,649740,totalTestEncountersViral,11226,649740,0,23,a8e1b7ff95369b44fe35a5306e5ec55b570b205a,0,0,0,0,0,
20200823,CT,51519,970851,,1022370,54,11087,,,,,8893,B,8/20/2020 20:30,2020-08-20T20:30:00Z,08/20 16:30,4460,11087,2020-08-20T20:30:00Z,1020328,,,49477,3574,886,,,,,,,,,,,,,09,0,0,1022370,posNeg,0,1022370,0,0,18a08f7fde299d67e91e973fdba34e910b46e0c4,0,0,0,0,0,
20200823,DC,13590,252456,,266046,80,,27,,12,,10812,A+,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,604,,2020-08-22T00:00:00Z,,,,,,,266046,167808,,,,,,,,,,,11,56,3550,266046,posNeg,3606,266046,0,0,1542bfe803ce54a5da6d2ec3529f0a9b55784bc1,0,0,0,0,0,
20200823,DE,16895,204950,,221845,44,,8,,,,8936,A+,8/22/2020 18:00,2020-08-22T18:00:00Z,08/22 14:00,600,,2020-08-22T18:00:00Z,,,,15881,531,69,,221845,,,,,,,,,,,10,67,1902,221845,posNeg,1969,221845,0,0,8529a92422577ba9e263668f3b64de31b379f3a8,0,0,0,0,0,
20200823,FL,600571,3828062,3568,4428633,4580,36903,,,,,,A,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,10462,36903,2020-08-22T23:59:00Z,6016043,769714,5212677,600571,10462,,,4435417,446669,34738,411877,437913,34017,403867,,6905,,,12,2974,23812,4432201,posNeg,26786,4428633,51,139,ef43c6148e4340387de4501c84e8c2f8223bacb6,0,0,0,0,0,
20200823,GA,253949,1917935,,2171884,2360,23369,,4265,,,,A,8/23/2020 14:50,2020-08-23T14:50:00Z,08/23 10:50,5132,23369,2020-08-23T14:50:00Z,2171884,230533,1941351,253949,,,,,267561,19716,,,,,,,,,13,1727,20987,2171884,posNeg,22714,2171884,40,44,558355f02585df2f187ad24d602fd2da946c3fb2,0,0,0,0,0,
20200823,GU,820,31771,,32591,16,,3,,,,394,A,8/22/2020 20:00,2020-08-22T20:00:00Z,08/22 16:00,7,,2020-08-22T20:00:00Z,31506,,,812,,,,32583,155,2,,,,,,,,,66,53,1022,32591,posNeg,1075,32591,0,0,d323562587e3498e3cb15b6d1f9f3d60b3d0f7cd,0,0,0,0,0,
20200823,HI,6356,169828,,176184,192,377,35,,19,,2107,C,8/22/2020 18:00,2020-08-22T18:00:00Z,08/22 14:00,47,377,2020-08-22T18:00:00Z,228381,,,,,,,176184,,,,,,,,,,,15,284,2350,176184,posNeg,2634,176184,1,40,679a004e7af6f8412b61d3a580ef8a804c12f41d,0,0,0,0,0,
20200823,IA,56275,525701,,581976,260,,82,,39,,43493,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,1036,,2020-08-23T00:00:00Z,,,,56275,,,,595765,,,,46862,2980,43842,,,,,19,540,3081,581976,posNeg,3621,581976,5,0,e433376cfc91fa0e81e1dd839f93fc3c3d278c5a,0,0,0,0,0,
20200823,ID,29662,207618,,235255,192,1246,52,346,,,12606,A,8/22/2020 18:55,2020-08-22T18:55:00Z,08/22 14:55,306,1246,2020-08-22T18:55:00Z,235255,,,27637,277,29,,,,,,,,,,,,,16,293,1134,237280,posNeg,1400,237280,2,13,d8e4d61f5fc4af5ed3e72f3dfe3607862fbb3890,0,0,0,0,0,
20200823,IL,221595,3483858,,3705453,1449,,339,,117,,,A,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,8089,,2020-08-23T00:00:00Z,3704036,,,220178,7880,209,,,,,,,,,,,,,17,1893,52458,3705453,posNeg,54351,3705453,6,0,a791210cb5898dc2181b5b7fae03c2dbeb17698f,0,0,0,0,0,
20200823,IN,85932,891870,,977802,894,10281,252,2076,70,,64131,A+,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,3220,10281,2020-08-22T23:59:00Z,1273212,,,,3003,217,,977802,,,,,,,,,,,18,615,7541,977802,posNeg,8156,977802,2,62,5fbe410d1849eee194d148ae5c606c4cfcbbaf78,0,0,0,0,0,
20200823,KS,36856,329459,,366315,296,2159,89,584,24,203,1520,A+,8/21/2020 10:00,2020-08-21T10:00:00Z,08/21 06:00,419,2159,2020-08-21T10:00:00Z,,,,,,,,366315,,,,,,,,,,,20,0,0,366315,posNeg,0,366315,0,0,5aa3efe9379675bc966f1d90d691cc5500a421ed,0,0,0,0,0,
20200823,KY,43529,706202,,745270,590,4362,166,1340,,,9448,B,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,881,4362,2020-08-23T00:00:00Z,745270,,,40181,875,6,,,45988,,,,,,,,11940,,21,1264,0,749731,posNeg,0,749731,17,0,4e379ff102e7f4985c4cf0502d3fdd2c280ed567,0,0,0,0,0,
20200823,LA,142943,1620895,,1763838,941,,,,152,,118120,A,8/23/2020 13:00,2020-08-23T13:00:00Z,08/23 09:00,4746,,2020-08-23T13:00:00Z,,,,142943,4605,141,,1763838,,,,,,,,,,,22,1223,23808,1763838,posNeg,25031,1763838,59,0,ae0aee51c2a1417f284f5f44d49c1303f88a0443,0,0,0,0,0,
20200823,MA,125360,1428313,,2064529,315,12256,50,,20,,102205,A+,8/22/2020 10:00,2020-08-22T10:00:00Z,08/22 06:00,8921,12256,2020-08-22T10:00:00Z,2064529,152852,,115850,8690,231,,1544163,,,,108343,,,74606,,,,25,0,0,1553673,totalTestsViral,0,1553673,0,0,86c764f78937d52c58de3331e9fa1a9fb0145680,0,0,0,0,0,
20200823,MD,104102,1128794,,1232896,407,13956,99,,,,6047,A,8/23/2020 10:00,2020-08-23T10:00:00Z,08/23 06:00,3691,13956,2020-08-23T10:00:00Z,1772656,122660,,104102,3552,139,,1232896,,,,,,,,,,,24,579,11876,1232896,posNeg,12455,1232896,6,92,57f690460e9420910a0f6a02fc362e3336bae45a,0,0,0,0,0,
20200823,ME,4335,227366,,231701,4,408,2,,1,,3734,A+,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,131,408,2020-08-22T23:59:00Z,231256,5436,225587,3890,130,1,,,9400,470,8917,,,,,,,,23,18,3932,231701,posNeg,3950,231701,1,1,044cdbf73dcff82a65bcd6964250ade32f06693e,0,0,0,0,0,
20200823,MI,106808,2426664,,2533472,646,,173,,95,,72580,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,6659,,2020-08-23T00:00:00Z,2564334,137670,2426664,96792,6393,266,,,247944,,,,,,,,,,26,764,73669,2533472,posNeg,74433,2533472,4,0,410289e94b38217217af8fb5019e443ad81cbb0d,0,0,0,0,0,
20200823,MN,69584,990736,,1374536,301,6151,137,1766,,,62373,A,8/22/2020 17:00,2020-08-22T17:00:00Z,08/22 13:00,1813,6151,2020-08-22T17:00:00Z,,,,69584,1767,46,1374536,1060320,,,,,,,,,,,27,717,8347,1060320,posNeg,16941,1060320,6,38,4b757e19231e3686b80bcc29bd72ba516b9be9db,0,0,0,0,0,
20200823,MO,75075,839758,,914833,957,,,,118,,,A,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,1426,,2020-08-23T00:00:00Z,1218097,87456,1128457,75075,,,,914833,,,,66819,2710,64109,,,,,29,818,9321,914833,posNeg,10139,914833,1,0,892d3b43d01c4751e0af528110509479a95a30e5,0,0,0,0,0,
20200823,MP,54,12867,,12921,,4,,,,,29,D,8/17/2020 19:35,2020-08-17T19:35:00Z,08/17 15:35,2,4,2020-08-17T19:35:00Z,16453,,,54,2,,,12920,,,,,,,,,,,69,0,0,12921,posNeg,0,12921,0,0,b5fefa2da2987cc3665ab46349aa00b74f5c7519,0,0,0,0,0,
20200823,MS,77894,456354,,534248,982,5149,259,,148,,56577,A+,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,2240,5149,2020-08-22T00:00:00Z,530974,,,75176,2139,101,,,22862,95,,,,,,,,,28,626,0,534248,posNeg,626,534248,3,0,0e22e835a750071e95a8ab31196a08f2e4b08d11,0,0,0,0,0,
20200823,MT,6429,204320,,210749,111,379,,,,,4816,C,8/23/2020 01:59,2020-08-23T01:59:00Z,08/22 21:59,90,379,2020-08-23T01:59:00Z,210749,,,6429,,,,,,,,,,,,,,,30,53,980,210749,posNeg,1033,210749,0,1,ffa1dffb572d264a41c213ddd0d69e7613723b54,0,0,0,0,0,
20200823,NC,155113,1923359,,2078472,898,,268,,,,127749,A+,8/23/2020 12:05,2020-08-23T12:05:00Z,08/23 08:05,2531,,2020-08-23T12:05:00Z,2078472,,,155113,2531,,,,,,,,,,,,,,37,1472,24882,2078472,posNeg,26354,2078472,10,0,b0b0078995a3079b461bee646893c0a1ac85ede1,0,0,0,0,0,
20200823,ND,9863,181009,,419309,52,501,17,141,,,8064,B,8/23/2020 01:59,2020-08-23T01:59:00Z,08/22 21:59,112,501,2020-08-23T01:59:00Z,432722,,,9863,108,4,419309,188617,8203,308,7895,,,,,,,,38,139,1707,190872,totalTestEncountersViral,4402,190872,0,2,2523cf34498a97d7e2b6228d950c08350e3a869b,0,0,0,0,0,
20200823,NE,31780,306581,,338361,139,1907,,,,,23878,A,8/22/2020 20:20,2020-08-22T20:20:00Z,08/22 16:20,376,1907,2020-08-22T20:20:00Z,,,,31780,,,,338836,,,,,,,,,,,31,154,1625,338361,posNeg,1779,338361,0,16,c77a59562990af6f2643494bf8a59c4e00851ba0,0,0,0,0,0,
20200823,NH,7107,188957,,301316,12,711,,220,,,6428,B,8/23/2020 09:00,2020-08-23T09:00:00Z,08/23 05:00,429,711,2020-08-23T09:00:00Z,301316,,,7107,,,,196064,29819,,,29236,,,,,,,33,15,1374,196064,posNeg,2466,196064,0,1,92a718d3fbc7d147532e975cc8561be311d2a3ae,0,0,0,0,0,
20200823,NJ,189494,2459504,,2648998,411,22448,72,,27,,33615,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,15907,22448,2020-08-23T00:00:00Z,2648740,,,189494,14117,1790,,,,,,,,,,,,,34,258,0,2648998,posNeg,258,2648998,3,3,12851cb3cd838916b0677a8e50e3b00e4914a764,0,0,0,0,0,
20200823,NM,24302,680860,,705162,68,3030,,,,,11458,B,8/22/2020 17:49,2020-08-22T17:49:00Z,08/22 13:49,743,3030,2020-08-22T17:49:00Z,704955,,,24302,,,,,,,,,,,,,,,35,207,0,705162,posNeg,207,705162,4,12,6d7045474249ac2275a5df4789d2d8746b8aab28,0,0,0,0,0,
20200823,NV,65601,508628,,574229,825,,247,,138,,1599,A+,8/23/2020 02:59,2020-08-23T02:59:00Z,08/22 22:59,1197,,2020-08-23T02:59:00Z,809683,,,65601,,,,574119,,,,,,,,,,,32,532,3571,574229,posNeg,4103,574229,0,0,0129c86c07e7b00e15551e0bf64aae984c41b513,0,0,0,0,0,
20200823,NY,429737,7191422,,7621159,472,89995,110,,50,,74640,A,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,25288,89995,2020-08-22T23:59:00Z,,,,429737,,,7621159,,,,,,,,,,,,36,572,73471,7621159,posNeg,74043,7621159,6,0,3d258fc0c89e1702cf662eec8effc2b138fc88ea,0,0,0,0,0,
20200823,OH,114802,1869087,,1983889,777,12800,271,2878,150,,94825,A+,8/23/2020 14:00,2020-08-23T14:00:00Z,08/23 10:00,3978,12800,2020-08-23T14:00:00Z,1977822,,,108735,3697,281,,,,,,,,,,,,,39,637,22624,1983889,posNeg,23261,1983889,3,22,f193a4fef141ac40948b964d561989de7671b6f2,0,0,0,0,0,
20200823,OK,53165,759335,,812500,578,4422,237,,,,44409,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,726,4422,2020-08-23T00:00:00Z,821289,60433,759335,53165,,,,,67322,2856,,,,,,,,,40,566,0,812500,posNeg,566,812500,1,54,fc51866688a7b62a177be7370b6f17992c14b6e1,0,0,0,0,0,
20200823,OR,24937,494883,,519820,173,1984,47,,19,,4589,A+,8/23/2020 03:01,2020-08-23T03:01:00Z,08/22 23:01,417,1984,2020-08-23T03:01:00Z,,,494883,23156,,,,510056,,,,,,,,,,,41,227,3129,519820,posNeg,3356,519820,0,0,83457a54c80d321ba10f10aed5a502f98d23b92a,0,0,0,0,0,
20200823,PA,129048,1423972,,1553020,501,,,,75,,103238,A+,8/23/2020 12:00,2020-08-23T12:00:00Z,08/23 08:00,7578,,2020-08-23T12:00:00Z,,,,125407,,,,1549379,,,,,,,,,,,42,619,11848,1553020,posNeg,12467,1553020,2,0,3152176c880c38b9547f1e5542c04323eb6c38de,0,0,0,0,0,
20200823,PR,29896,305972,,335868,370,,66,,36,,,B,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,390,,2020-08-23T00:00:00Z,310546,7002,303412,13477,251,139,,,,16419,,,,,,,,,72,319,0,335868,posNeg,319,335868,9,0,f29da4d10842ce4f5c2b08db023eb830a17de8ae,0,0,0,0,0,
20200823,RI,21263,231308,,470162,80,2460,11,,4,,2052,A+,8/23/2020 12:00,2020-08-23T12:00:00Z,08/23 08:00,1035,2460,2020-08-23T12:00:00Z,,30300,439862,21263,,,470162,252571,,,,,,,,,,,44,88,2357,252571,totalTestEncountersViral,5490,252571,0,5,6e0181559d92afff735d4e5314d00878c40ad70b,0,0,0,0,0,
20200823,SC,111988,780348,,892336,1026,7439,250,,150,,46118,A+,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,2504,7439,2020-08-22T23:59:00Z,891006,143515,747491,110658,2380,124,,,61190,4846,56344,,,,,,,,45,693,-20489,892336,posNeg,-19796,892336,11,0,c62a5a8e5969a147ae901e1086955595ba278bd3,0,0,0,0,0,
20200823,SD,11276,125484,,136760,62,959,,,,,9564,A,8/22/2020 14:00,2020-08-22T14:00:00Z,08/22 10:00,161,959,2020-08-22T14:00:00Z,176843,,,,,,,136760,,,,,,,,,,,46,141,989,136760,posNeg,1130,136760,1,8,6355544f2a2ff377bcee7b743b5cc4194afcd73b,0,0,0,0,0,
20200823,TN,143937,1901256,,2045193,1009,6378,330,,164,,104054,A+,8/23/2020 15:00,2020-08-23T15:00:00Z,08/23 11:00,1567,6378,2020-08-23T15:00:00Z,2042256,170788,1871468,141000,1527,40,,,,,,,,,,,,,47,1854,35579,2045193,posNeg,37433,2045193,4,50,bdb6424e75f0ebfc735c23042e84bdc0b18833a3,0,0,0,0,0,
20200823,TX,577537,4090491,,4668028,5186,,1878,,,,451776,A,8/23/2020 16:05,2020-08-23T16:05:00Z,08/23 12:05,11370,,2020-08-23T16:05:00Z,4668028,,,577537,,,,,344218,27726,,,,,,,21648,3151,48,4398,22770,4668028,posNeg,27168,4668028,104,0,bf9f57c3149f768ac4ddd58ce3d3df4a44c6fe9b,0,0,0,0,0,
20200823,UT,49115,575721,,624836,156,2926,58,743,,298,40831,A+,8/23/2020 11:02,2020-08-23T11:02:00Z,08/23 07:02,385,2926,2020-08-23T11:02:00Z,766985,,,49115,,,,624836,,,,,,,3169,789,3828,844,49,301,2172,624836,posNeg,2473,624836,0,27,cf41a383476c104584c298f01d6905f770a6166c,0,0,0,0,0,
20200823,VA,112966,1357921,309,1466033,1155,15598,251,,130,,14443,A+,8/22/2020 17:00,2020-08-22T17:00:00Z,08/22 13:00,2467,15598,2020-08-22T17:00:00Z,,130505,,108112,2348,119,1466033,,,,,,,,,,,,51,894,11518,1471196,posNeg,12362,1470887,24,91,7e71e443e15e71ed0ca4a5b3ffc0ec4431a6b1cc,0,0,0,0,0,
20200823,VI,960,13358,101,14318,,,,,,,655,C,8/21/2020 22:18,2020-08-21T22:18:00Z,08/21 18:18,10,,2020-08-21T22:18:00Z,14419,,,,10,,,,,,,,,,,,,,78,0,0,14419,posNeg,0,14318,0,0,41c0b3743465038311df5f092507ef824afe7118,0,0,0,0,0,
20200823,VT,1557,118486,,120043,13,,,,,,1371,B,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,58,,2020-08-22T23:59:00Z,,,,1557,58,,,120043,,,,,,,,,,,50,4,1435,120043,posNeg,1439,120043,0,0,df9b583458107b780feec1581fdc09bd973225ff,0,0,0,0,0,
20200823,WA,71659,1307377,,1379036,371,6500,,,42,,,B,8/22/2020 02:59,2020-08-22T02:59:00Z,08/21 22:59,1857,6500,2020-08-22T02:59:00Z,,,,71659,1857,,1379036,,,,,,,,,,,,53,61,2442,1379036,posNeg,2503,1379036,7,31,2d7a2750212628fb4343ab4579404cb312fbc026,0,0,0,0,0,
20200823,WI,75205,1115149,171,1190354,333,5558,108,990,,,61720,A+,8/23/2020 00:00,2020-08-23T00:00:00Z,08/22 20:00,1089,5558,2020-08-23T00:00:00Z,,,,70462,1081,8,,1185611,,,,,,,,,,,55,479,4361,1190525,posNeg,4840,1190354,0,13,9b3911c2da30434ed954f85a1feac7309fe5080f,0,0,0,0,0,
20200823,WV,9272,386921,,396193,139,,46,,23,,7358,C,8/22/2020 23:59,2020-08-22T23:59:00Z,08/22 19:59,178,,2020-08-22T23:59:00Z,396018,,,9097,177,1,,,15514,,,,,,,,,,54,87,4248,396193,posNeg,4335,396193,2,0,51bc7a44081e3f64231a867e569e503478c783e3,0,0,0,0,0,
20200823,WY,3579,61313,,64892,19,207,,,,,2896,B,8/23/2020 11:32,2020-08-23T11:32:00Z,08/23 07:32,37,207,2020-08-23T11:32:00Z,93231,2983,90247,3046,,,,64307,,,,,,,,,,,56,36,0,64892,posNeg,36,64892,0,4,7081c2bc866845cbea02fc832d3da0a2037f255f,0,0,0,0,0,
20200822,AK,5494,320793,,326287,46,,,,6,,1686,A,8/22/2020 03:59,2020-08-22T03:59:00Z,08/21 23:59,31,,2020-08-22T03:59:00Z,326287,5151,320811,5494,31,,,,,,,,,,,,,,02,91,4661,326287,posNeg,4752,326287,1,0,36b1363965d572b2e618fda54dcfc57840f0d116,0,0,0,0,0,
20200822,AL,114532,801750,,911316,1067,13502,,1348,,734,44684,B,8/22/2020 11:00,2020-08-22T11:00:00Z,08/22 07:00,2011,13502,2020-08-22T11:00:00Z,911316,,,109566,1942,69,,,,,,,,,,,,,01,1762,17420,916282,posNeg,19503,916282,21,172,4f7a81e5cff4acac9eeb2ac4b871bdfa7df2c690,0,0,0,0,0,
20200822,AR,56199,602939,,658591,492,3908,,,108,502,49764,A,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,674,3908,2020-08-22T00:00:00Z,658591,,602939,56199,,,,,,,,,,,,,7090,1085,05,547,0,659138,posNeg,0,659138,11,52,839104f38af1c28b21c0ef1e2998891fd32999dc,0,0,0,0,0,
20200822,AS,0,1514,,1514,,,,,,,,C,8/15/2020 00:00,2020-08-15T00:00:00Z,08/14 20:00,0,,2020-08-15T00:00:00Z,1514,,,0,,,,,,,,,,,,,,,60,0,0,1514,posNeg,0,1514,0,0,f640c36732d354d6976e889445d31dbd7f1c03dc,0,0,0,0,0,
20200822,AZ,197895,946239,,1144134,1046,21271,363,,209,,28932,A+,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,4756,21271,2020-08-22T00:00:00Z,1142557,,,196318,4500,256,,,258197,,,,,,,,,,04,996,15150,1144134,posNeg,16146,1144134,68,61,5d9d219daed72c23b83bd43172ca2a1633dc5d78,0,0,0,0,0,
20200822,CA,656892,9779460,,10436352,5873,,1675,,,,,B,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,11988,,2020-08-22T00:00:00Z,10436352,,,656892,,,,,,,,,,,,,,,06,6556,100424,10436352,posNeg,106980,10436352,167,0,8e95f7bdf0b7d27673076bb58707b91d127d259d,0,0,0,0,0,
20200822,CO,54586,594857,,918926,236,6808,,,,,5791,A,8/21/2020 01:59,2020-08-21T01:59:00Z,08/20 21:59,1815,6808,2020-08-21T01:59:00Z,,,,50967,,,918926,657852,152413,10514,141899,,,,,,,,08,356,0,649443,totalTestEncountersViral,12233,649443,0,11,d3ed50e06dd7d49de759ebdc3ed86fe26edd9a92,0,0,0,0,0,
20200822,CT,51519,970851,,1022370,54,11087,,,,,8893,B,8/20/2020 20:30,2020-08-20T20:30:00Z,08/20 16:30,4460,11087,2020-08-20T20:30:00Z,1020328,,,49477,3574,886,,,,,,,,,,,,,09,0,0,1022370,posNeg,0,1022370,0,0,0158e4aa7d1e65db98a063e7b8f0aa7c39f2cf60,0,0,0,0,0,
20200822,DC,13534,248906,,262440,81,,26,,10,,10800,A+,8/21/2020 00:00,2020-08-21T00:00:00Z,08/20 20:00,604,,2020-08-21T00:00:00Z,,,,,,,262440,164509,,,,,,,,,,,11,65,3317,262440,posNeg,3382,262440,2,0,1a56675d4473491a1f60b0895cee977a2ec75533,0,0,0,0,0,
20200822,DE,16828,203048,,219876,44,,11,,,,8923,A+,8/21/2020 18:00,2020-08-21T18:00:00Z,08/21 14:00,600,,2020-08-21T18:00:00Z,,,,15820,531,69,,219876,,,,,,,,,,,10,58,1810,219876,posNeg,1868,219876,0,0,9c9bfe13337bfcbf91d999faffafd318425aeee7,0,0,0,0,0,
20200822,FL,597597,3804250,3572,4401847,4745,36764,,,,,,A,8/21/2020 23:59,2020-08-21T23:59:00Z,08/21 19:59,10411,36764,2020-08-21T23:59:00Z,5970687,765446,5171972,597597,10411,,,4408611,446669,34738,411877,437913,34017,403867,,6855,,,12,4311,30324,4405419,posNeg,34635,4401847,107,339,0c5442f01d3bb972f1865417025d124cf654795c,0,0,0,0,0,
20200822,GA,252222,1896948,,2149170,2361,23325,,4251,,,,A,8/22/2020 14:50,2020-08-22T14:50:00Z,08/22 10:50,5092,23325,2020-08-22T14:50:00Z,2149170,228623,1920547,252222,,,,,265893,19488,,,,,,,,,13,2592,26476,2149170,posNeg,29068,2149170,94,200,c9eab235d3c82218dd2c538b233787f9bdd8b357,0,0,0,0,0,
20200822,GU,767,30749,,31516,14,,3,,,,394,A,8/21/2020 08:15,2020-08-21T08:15:00Z,08/21 04:15,7,,2020-08-21T08:15:00Z,31506,,,759,,,,31508,155,2,,,,,,,,,66,0,0,31516,posNeg,0,31516,0,0,40cddf3fbda192445c8778d3ee2db2d85a66e1c9,0,0,0,0,0,
20200822,HI,6072,167478,,173550,227,337,44,,23,,2072,C,8/21/2020 00:00,2020-08-21T00:00:00Z,08/20 20:00,46,337,2020-08-21T00:00:00Z,223985,,,,,,,173550,,,,,,,,,,,15,228,4650,173550,posNeg,4878,173550,1,20,881b799b237b9ab23036690ad06dd60ef320073e,0,0,0,0,0,
20200822,IA,55735,522620,,578355,268,,79,,34,,43383,A+,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,1031,,2020-08-22T00:00:00Z,,,,55735,,,,591963,,,,46576,2975,43561,,,,,19,729,4487,578355,posNeg,5216,578355,10,0,7499728d180bcfa642fb6b55ddede11fc822c300,0,0,0,0,0,
20200822,ID,29369,206484,,233855,192,1233,52,344,,,12359,A,8/21/2020 19:00,2020-08-21T19:00:00Z,08/21 15:00,304,1233,2020-08-21T19:00:00Z,233855,,,27371,274,30,,,,,,,,,,,,,16,249,1824,235853,posNeg,2056,235853,6,7,dda074d9e48835bb5d9965c81d8cb180821efa6c,0,0,0,0,0,
20200822,IL,219702,3431400,,3651102,1488,,322,,127,,,A,8/22/2020 00:00,2020-08-22T00:00:00Z,08/21 20:00,8083,,2020-08-22T00:00:00Z,3649685,,,218285,7874,209,,,,,,,,,,,,,17,2356,54410,3651102,posNeg,56766,3651102,17,0,4a50321bb0971db2ff8116f1eb22c15583500db1,0,0,0,0,0,
